T,Strike,Type,Market_Price,SSVI_Price,Error_USD
0.13089214706050073,73000.0,call,4363.425,4356.422202659647,-7.002797340353027
0.13089214706050073,73000.0,put,4508.8725,4515.865257991965,6.992757991964936
0.13089214706050073,74000.0,call,3890.720625,3870.6943985758007,-20.026226424199194
0.13089214706050073,74000.0,put,5036.1196875000005,5028.537358775684,-7.58232872431654
0.13089214706050073,75000.0,call,3454.378125,3426.5091248241697,-27.86900017583048
0.13089214706050073,75000.0,put,5599.72875,5582.751989891629,-16.97676010837131
0.13089214706050073,76000.0,call,3036.2165625000002,3023.4781516677103,-12.738410832289901
0.13089214706050073,76000.0,put,6181.51875,6178.120921602727,-3.3978283972728605
0.13089214706050073,77000.0,call,2654.416875,2660.522503574397,6.1056285743970875
0.13089214706050073,77000.0,put,6836.0325,6813.565178376979,-22.467321623021235
0.13089214706050073,78000.0,call,2327.16,2335.9327432019018,8.772743201901903
0.13089214706050073,78000.0,put,7490.54625,7487.3753228720525,-3.1709271279478344
0.13089214706050073,79000.0,call,2036.265,2047.476411586631,11.211411586630902
0.13089214706050073,79000.0,put,8126.8790625,8197.318896124343,70.43983362434301
0.13089214706050073,80000.0,call,1745.3700000000001,1792.5360159443153,47.16601594431518
0.13089214706050073,81000.0,call,1527.1987499999998,1568.2576429909896,41.05889299098976
0.13089214706050073,82000.0,call,1309.0275000000001,1371.691928197526,62.66442819752592
0.13089214706050073,83000.0,call,1127.218125,1199.9142404115137,72.69611541151357
0.13089214706050073,84000.0,call,981.770625,1050.1172962510445,68.34667125104454
0.13089214706050073,84000.0,put,12072.1425,12191.959305126591,119.81680512659113
0.13089214706050073,85000.0,call,836.323125,919.6750781333121,83.35195313331212
0.13089214706050073,85000.0,put,12926.6465625,13059.916991876424,133.27042937642364
0.13089214706050073,86000.0,call,727.2375000000001,806.1808645916553,78.94336459165527
0.13089214706050073,88000.0,call,527.2471875,621.5924323910658,94.34524489106582
0.13089214706050073,88000.0,put,16744.6434375,15757.03406073687,-987.6093767631282
0.13089214706050073,90000.0,call,399.980625,481.7785772385814,81.79795223858144
0.13089214706050073,92000.0,call,305.43975000000006,375.53936915252234,70.09961915252228
0.13089214706050073,94000.0,call,236.35218749999999,294.4433694422378,58.091181942237796
0.13089214706050073,95000.0,call,210.89887499999998,261.29257048499767,50.39369548499769
0.13089214706050073,96000.0,call,178.17318749999998,232.209808489205,54.036620989205005
0.13089214706050073,98000.0,call,149.08368749999997,184.1788974640076,35.09520996400764
0.13089214706050073,100000.0,call,116.35799999999999,146.89333243539795,30.53533243539796
0.13089214706050073,105000.0,call,72.72375,85.37187162654277,12.648121626542775
0.20760447582762404,20000.0,call,52815.623437500006,52816.665749073036,1.0423115730300196
